,company,company_url,screener url
3451,Humming Bird Education Ltd,/company/542592/,https://www.screener.in/company/542592/
3452,Telesys Info-Infra (I) Ltd,/company/532315/,https://www.screener.in/company/532315/
3453,Gokak Textiles Ltd,/company/532957/consolidated/,https://www.screener.in/company/532957/consolidated/
3454,Trinity League India Ltd,/company/531846/,https://www.screener.in/company/531846/
3455,Hindustan Fluoro Carbons Ltd,/company/524013/,https://www.screener.in/company/524013/
3456,Incap Ltd,/company/517370/,https://www.screener.in/company/517370/
3457,Swojas Energy Foods Ltd,/company/530217/,https://www.screener.in/company/530217/
3458,Nidhi Granites Ltd,/company/512103/consolidated/,https://www.screener.in/company/512103/consolidated/
3459,Genus Prime Infra Ltd,/company/532425/,https://www.screener.in/company/532425/
3460,Shree Metalloys Ltd,/company/531962/,https://www.screener.in/company/531962/
3461,P. H. Capital Ltd,/company/500143/,https://www.screener.in/company/500143/
3462,Jayshree Chemicals Ltd,/company/506520/consolidated/,https://www.screener.in/company/506520/consolidated/
3463,Valson Industries Ltd,/company/530459/,https://www.screener.in/company/530459/
3464,Comfort Commotrade Ltd,/company/534691/consolidated/,https://www.screener.in/company/534691/consolidated/
3465,H. S. India Ltd,/company/532145/,https://www.screener.in/company/532145/
3466,Ras Resorts & Apart Hotels Ltd,/company/507966/,https://www.screener.in/company/507966/
3467,Decipher Labs Ltd,/company/524752/consolidated/,https://www.screener.in/company/524752/consolidated/
3468,Chennai Meenakshi Multispeciality Hospital Ltd,/company/523489/,https://www.screener.in/company/523489/
3469,Cranex Ltd,/company/522001/,https://www.screener.in/company/522001/
3470,Veejay Lakshmi Engineering Works Ltd,/company/522267/consolidated/,https://www.screener.in/company/522267/consolidated/
3471,Sri Ramakrishna Mills (Coimbatore) Ltd,/company/521178/,https://www.screener.in/company/521178/
3472,Betex India Ltd,/company/512477/,https://www.screener.in/company/512477/
3473,Dynamic Industries Ltd,/company/524818/,https://www.screener.in/company/524818/
3474,Sreechem Resins Ltd,/company/514248/,https://www.screener.in/company/514248/
3475,Kabsons Industries Ltd,/company/524675/,https://www.screener.in/company/524675/
3476,Vivid Global Industries Ltd,/company/524576/,https://www.screener.in/company/524576/
3477,7NR Retail Ltd,/company/540615/,https://www.screener.in/company/540615/
3478,Link Pharma Chem Ltd,/company/524748/,https://www.screener.in/company/524748/
3479,Rajkamal Synthetics Ltd,/company/514028/,https://www.screener.in/company/514028/
3480,Informed Technologies India Ltd,/company/504810/,https://www.screener.in/company/504810/
3481,Narendra Properties Ltd,/company/531416/,https://www.screener.in/company/531416/
3482,J Taparia Projects Ltd,/company/538539/consolidated/,https://www.screener.in/company/538539/consolidated/
3483,Continental Securities Ltd,/company/538868/,https://www.screener.in/company/538868/
3484,ISF Ltd,/company/526859/,https://www.screener.in/company/526859/
3485,Scarnose International Ltd,/company/543537/,https://www.screener.in/company/543537/
3486,Kunststoffe Industries Ltd,/company/523594/,https://www.screener.in/company/523594/
3487,Sparc Electrex Ltd,/company/531370/,https://www.screener.in/company/531370/
3488,Rap Media Ltd,/company/531583/,https://www.screener.in/company/531583/
3489,Jaihind Synthetics Ltd,/company/514312/,https://www.screener.in/company/514312/
3490,Quality RO Industries Ltd,/company/543460/consolidated/,https://www.screener.in/company/543460/consolidated/
3491,Colinz Laboratories Ltd,/company/531210/,https://www.screener.in/company/531210/
3492,Thambbi Modern Spinning Mills Ltd,/company/514484/,https://www.screener.in/company/514484/
3493,Nirav Commercials Ltd,/company/512425/,https://www.screener.in/company/512425/
3494,Paramount Cosmetics (India) Ltd,/company/507970/,https://www.screener.in/company/507970/
3495,Sheetal Diamonds Ltd,/company/530525/,https://www.screener.in/company/530525/
3496,Prima Industries Ltd,/company/531246/,https://www.screener.in/company/531246/
3497,Hisar Spinning Mills Ltd,/company/521068/,https://www.screener.in/company/521068/
3498,Eastern Treads Ltd,/company/531346/,https://www.screener.in/company/531346/
3499,Steel Strips Infrastructures Ltd,/company/513173/consolidated/,https://www.screener.in/company/513173/consolidated/
3500,Ishita Drugs & Industries Ltd,/company/524400/,https://www.screener.in/company/524400/
3501,Easy Fincorp Ltd,/company/511074/,https://www.screener.in/company/511074/
3502,Interworld Digital Ltd,/company/532072/,https://www.screener.in/company/532072/
3503,Phaarmasia Ltd,/company/523620/,https://www.screener.in/company/523620/
3504,Roni Households Ltd,/company/542145/,https://www.screener.in/company/542145/
3505,Citadel Realty & Developers Ltd,/company/502445/consolidated/,https://www.screener.in/company/502445/consolidated/
3506,DAPS Advertising Ltd,/company/543651/,https://www.screener.in/company/543651/
3507,IB Infotech Enterprises Ltd,/company/519463/,https://www.screener.in/company/519463/
3508,Shree Bhavya Fabrics Ltd,/company/521131/,https://www.screener.in/company/521131/
3509,Beryl Securities Ltd,/company/531582/,https://www.screener.in/company/531582/
3510,Cella Space Ltd,/company/532701/consolidated/,https://www.screener.in/company/532701/consolidated/
3511,Jai Mata Glass Ltd,/company/523467/,https://www.screener.in/company/523467/
3512,Inter Globe Finance Ltd,/company/511391/,https://www.screener.in/company/511391/
3513,Khoobsurat Ltd,/company/535730/,https://www.screener.in/company/535730/
3514,Bloom Industries Ltd,/company/513422/,https://www.screener.in/company/513422/
3515,Samtex Fashions Ltd,/company/521206/consolidated/,https://www.screener.in/company/521206/consolidated/
3516,Sunil Industries Ltd,/company/521232/,https://www.screener.in/company/521232/
3517,Jindal Capital Ltd,/company/530405/,https://www.screener.in/company/530405/
3518,Dhyaani Tile & Marblez Ltd,/company/543516/,https://www.screener.in/company/543516/
3519,Adinath Textiles Ltd,/company/514113/,https://www.screener.in/company/514113/
3520,Nuway Organic Naturals India Ltd,/company/531819/,https://www.screener.in/company/531819/
3521,Adarsh Plant Protect Ltd,/company/526711/,https://www.screener.in/company/526711/
3522,Triveni Enterprises Ltd,/company/538569/,https://www.screener.in/company/538569/
3523,Polymac Thermoformers Ltd,/company/537573/,https://www.screener.in/company/537573/
3524,Bisil Plast Ltd,/company/531671/,https://www.screener.in/company/531671/
3525,Padmanabh Alloys & Polymers Ltd,/company/531779/,https://www.screener.in/company/531779/
3526,Gajanan Securities Services Ltd,/company/538609/consolidated/,https://www.screener.in/company/538609/consolidated/
3527,Neeraj Paper Marketing Ltd,/company/539409/,https://www.screener.in/company/539409/
3528,Maharashtra Corporation Ltd,/company/505523/,https://www.screener.in/company/505523/
3529,Kapil Cotex Ltd,/company/512036/,https://www.screener.in/company/512036/
3530,Marble City India Ltd,/company/531281/,https://www.screener.in/company/531281/
3531,Sibar Auto Parts Ltd,/company/520141/,https://www.screener.in/company/520141/
3532,USG Tech Solutions Ltd,/company/532402/consolidated/,https://www.screener.in/company/532402/consolidated/
3533,MPDL Ltd,/company/532723/consolidated/,https://www.screener.in/company/532723/consolidated/
3534,Square Four Projects India Ltd,/company/526532/consolidated/,https://www.screener.in/company/526532/consolidated/
3535,Gilada Finance & Investments Ltd,/company/538788/,https://www.screener.in/company/538788/
3536,Indo Cotspin Ltd,/company/538838/,https://www.screener.in/company/538838/
3537,Paragon Finance Ltd,/company/531255/,https://www.screener.in/company/531255/
3538,United Leasing & Industries Ltd,/company/507808/,https://www.screener.in/company/507808/
3539,Sudev Industries Ltd,/company/526530/,https://www.screener.in/company/526530/
3540,Cochin Malabar Estates & Industries Ltd,/company/508571/,https://www.screener.in/company/508571/
3541,Neil Industries Ltd,/company/539016/,https://www.screener.in/company/539016/
3542,Citizen Infoline Ltd,/company/538786/,https://www.screener.in/company/538786/
3543,Econo Trade India Ltd,/company/538708/,https://www.screener.in/company/538708/
3544,Franklin Leasing & Finance Ltd,/company/539839/,https://www.screener.in/company/539839/
3545,Virgo Global Ltd,/company/532354/,https://www.screener.in/company/532354/
3546,Darshan Orna Ltd,/company/539884/,https://www.screener.in/company/539884/
3547,Prism Medico & Pharmacy Ltd,/company/512217/,https://www.screener.in/company/512217/
3548,Pradhin Ltd,/company/530095/,https://www.screener.in/company/530095/
3549,Gradiente Infotainment Ltd,/company/590126/consolidated/,https://www.screener.in/company/590126/consolidated/
3550,Mansi Finance (Chennai) Ltd,/company/511758/,https://www.screener.in/company/511758/
3551,Naapbooks Ltd,/company/543351/,https://www.screener.in/company/543351/
3552,Sagar Productions Ltd,/company/532092/,https://www.screener.in/company/532092/
3553,Classic Filaments Ltd,/company/540310/,https://www.screener.in/company/540310/
3554,Fruition Venture Ltd,/company/538568/,https://www.screener.in/company/538568/
3555,Objectone Information Systems Ltd,/company/535657/consolidated/,https://www.screener.in/company/535657/consolidated/
3556,Phyto Chem (India) Ltd,/company/524808/,https://www.screener.in/company/524808/
3557,Anka India Ltd,/company/531673/consolidated/,https://www.screener.in/company/531673/consolidated/
3558,Gujchem Distillers India Ltd,/company/506640/,https://www.screener.in/company/506640/
3559,Southern Latex Ltd,/company/514454/,https://www.screener.in/company/514454/
3560,Indo Asia Finance Ltd,/company/530747/,https://www.screener.in/company/530747/
3561,Margo Finance Ltd,/company/500206/,https://www.screener.in/company/500206/
3562,Iykot Hitech Toolroom Ltd,/company/522245/,https://www.screener.in/company/522245/
3563,Valencia Nutrition Ltd,/company/542910/,https://www.screener.in/company/542910/
3564,Solid Stone Company Ltd,/company/513699/consolidated/,https://www.screener.in/company/513699/consolidated/
3565,Healthy Life Agritec Ltd,/company/543546/consolidated/,https://www.screener.in/company/543546/consolidated/
3566,Cindrella Hotels Ltd,/company/526373/,https://www.screener.in/company/526373/
3567,AA Plus Tradelink Ltd,/company/543319/,https://www.screener.in/company/543319/
3568,My Money Securities Ltd,/company/538862/,https://www.screener.in/company/538862/
3569,Daikaffil Chemicals India Ltd,/company/530825/,https://www.screener.in/company/530825/
3570,Vani Commercials Ltd,/company/538918/,https://www.screener.in/company/538918/
3571,Vishvprabha Ventures Ltd,/company/512064/consolidated/,https://www.screener.in/company/512064/consolidated/
3572,Continental Chemicals Ltd,/company/506935/,https://www.screener.in/company/506935/
3573,Dhanada Corporation Ltd,/company/531198/,https://www.screener.in/company/531198/
3574,Alexander Stamps & Coin Ltd,/company/511463/,https://www.screener.in/company/511463/
3575,Focus Business Solution Ltd,/company/543312/,https://www.screener.in/company/543312/
3576,Eco Hotels and Resorts Ltd,/company/514402/,https://www.screener.in/company/514402/
3577,Ventura Textiles Ltd,/company/516098/,https://www.screener.in/company/516098/
3578,Silver Oak (India) Ltd,/company/531635/consolidated/,https://www.screener.in/company/531635/consolidated/
3579,Lime Chemicals Ltd,/company/507759/,https://www.screener.in/company/507759/
3580,Stephanotis Finance Ltd,/company/512215/,https://www.screener.in/company/512215/
3581,Advance Lifestyles Ltd,/company/521048/,https://www.screener.in/company/521048/
3582,Shalimar Agencies Ltd,/company/539895/,https://www.screener.in/company/539895/
3583,Aroma Enterprises (India) Ltd,/company/531560/,https://www.screener.in/company/531560/
3584,S.M. Gold Ltd,/company/542034/,https://www.screener.in/company/542034/
3585,KJMC Corporate Advisors (India) Ltd,/company/532304/consolidated/,https://www.screener.in/company/532304/consolidated/
3586,Shantidoot Infra Services Ltd,/company/543598/,https://www.screener.in/company/543598/
3587,Shree Karthik Papers Ltd,/company/516106/,https://www.screener.in/company/516106/
3588,Octaware Technologies Ltd,/company/540416/consolidated/,https://www.screener.in/company/540416/consolidated/
3589,Coastal Roadways Ltd,/company/520131/,https://www.screener.in/company/520131/
3590,Kartik Investments Trust Ltd,/company/501151/,https://www.screener.in/company/501151/
3591,BCL Enterprises Ltd,/company/539621/,https://www.screener.in/company/539621/
3592,Sri Nachammai Cotton Mills Ltd,/company/521234/,https://www.screener.in/company/521234/
3593,Panth Infinity Ltd,/company/539143/,https://www.screener.in/company/539143/
3594,Aishwarya Technologies & Telecom Ltd,/company/532975/,https://www.screener.in/company/532975/
3595,Essar Securities Ltd,/company/533149/,https://www.screener.in/company/533149/
3596,Yuvraaj Hygiene Products Ltd,/company/531663/,https://www.screener.in/company/531663/
3597,Vaxfab Enterprises Ltd,/company/542803/,https://www.screener.in/company/542803/
3598,Frontline Corporation Ltd,/company/532042/,https://www.screener.in/company/532042/
3599,Harish Textile Engineers Ltd,/company/542682/,https://www.screener.in/company/542682/
3600,Athena Constructions Ltd,/company/539099/,https://www.screener.in/company/539099/
3601,Manraj Housing Finance Ltd,/company/530537/,https://www.screener.in/company/530537/
3602,Sovereign Diamonds Ltd,/company/523826/,https://www.screener.in/company/523826/
3603,Parshwanath Corporation Ltd,/company/511176/,https://www.screener.in/company/511176/
3604,DMR Hydroengineering & Infrastructures Ltd,/company/543410/,https://www.screener.in/company/543410/
3605,Aastamangalam Finance Ltd,/company/511764/,https://www.screener.in/company/511764/
3606,Octavius Plantations Ltd,/company/542938/,https://www.screener.in/company/542938/
3607,Vaksons Automobiles Ltd,/company/539402/consolidated/,https://www.screener.in/company/539402/consolidated/
3608,Muller & Phipps (India) Ltd,/company/501477/consolidated/,https://www.screener.in/company/501477/consolidated/
3609,Rajasthan Cylinders & Containers Ltd,/company/538707/,https://www.screener.in/company/538707/
3610,Sterling Green Woods Ltd,/company/526500/consolidated/,https://www.screener.in/company/526500/consolidated/
3611,Flora Corporation Ltd,/company/540267/,https://www.screener.in/company/540267/
3612,Shreevatsaa Finance & Leasing Ltd,/company/532007/,https://www.screener.in/company/532007/
3613,Meyer Apparel Ltd,/company/531613/,https://www.screener.in/company/531613/
3614,Safa Systems & Technologies Ltd,/company/543461/,https://www.screener.in/company/543461/
3615,South Asian Enterprises Ltd,/company/526477/consolidated/,https://www.screener.in/company/526477/consolidated/
3616,Hathway Bhawani Cabletel & Datacom Ltd,/company/509073/consolidated/,https://www.screener.in/company/509073/consolidated/
3617,Conart Engineers Ltd,/company/522231/,https://www.screener.in/company/522231/
3618,Sterling Guaranty & Finance Ltd,/company/508963/,https://www.screener.in/company/508963/
3619,Pratiksha Chemicals Ltd,/company/531257/,https://www.screener.in/company/531257/
3620,S K International Export Ltd,/company/542728/,https://www.screener.in/company/542728/
3621,Jetmall Spices and Masala Ltd,/company/543286/,https://www.screener.in/company/543286/
3622,Inter State Oil Carrier Ltd,/company/530259/,https://www.screener.in/company/530259/
3623,Emmessar Biotech & Nutrition Ltd,/company/524768/,https://www.screener.in/company/524768/
3624,Cil Securities Ltd,/company/530829/,https://www.screener.in/company/530829/
3625,Elegant Floriculture & Agrotech (India) Ltd,/company/526473/,https://www.screener.in/company/526473/
3626,Trishakti Electronics & Industries Ltd,/company/531279/,https://www.screener.in/company/531279/
3627,Sanblue Corporation Ltd,/company/521222/,https://www.screener.in/company/521222/
3628,Shree Steel Wire Ropes Ltd,/company/513488/,https://www.screener.in/company/513488/
3629,Inducto Steel Ltd,/company/532001/,https://www.screener.in/company/532001/
3630,Evergreen Textiles Ltd,/company/514060/,https://www.screener.in/company/514060/
3631,Bombay Wire Ropes Ltd,/company/504648/,https://www.screener.in/company/504648/
3632,BFL Asset Finvest Ltd,/company/539662/,https://www.screener.in/company/539662/
3633,Shine Fashions (India) Ltd,/company/543244/,https://www.screener.in/company/543244/
3634,Sailani Tours N Travels Ltd,/company/543541/,https://www.screener.in/company/543541/
3635,Integra Telecommunication & Software Ltd,/company/536868/,https://www.screener.in/company/536868/
3636,Mitshi India Ltd,/company/523782/,https://www.screener.in/company/523782/
3637,Naturo Indiabull Ltd,/company/543579/,https://www.screener.in/company/543579/
3638,BNR Udyog Ltd,/company/530809/,https://www.screener.in/company/530809/
3639,Integrated Capital Services Ltd,/company/539149/consolidated/,https://www.screener.in/company/539149/consolidated/
3640,R T Exports Ltd,/company/512565/,https://www.screener.in/company/512565/
3641,Palm Jewels Ltd,/company/541444/,https://www.screener.in/company/541444/
3642,Nutech Global Ltd,/company/531304/,https://www.screener.in/company/531304/
3643,BKV Industries Ltd,/company/519500/,https://www.screener.in/company/519500/
3644,Sumeru Industries Ltd,/company/530445/,https://www.screener.in/company/530445/
3645,Dhruva Capital Services Ltd,/company/531237/,https://www.screener.in/company/531237/
3646,Super Fine Knitters Ltd,/company/540269/,https://www.screener.in/company/540269/
3647,Prima Agro Ltd,/company/519262/,https://www.screener.in/company/519262/
3648,Sharanam Infraproject & Trading Ltd,/company/539584/,https://www.screener.in/company/539584/
3649,Helpage Finlease Ltd,/company/539174/,https://www.screener.in/company/539174/
3650,K K Fincorp Ltd,/company/503669/,https://www.screener.in/company/503669/
3651,Ekennis Software Service Ltd,/company/543475/,https://www.screener.in/company/543475/
3652,Glance Finance Ltd,/company/531199/,https://www.screener.in/company/531199/
3653,Pan Electronics (India) Ltd,/company/517397/,https://www.screener.in/company/517397/
3654,Satra Properties (India) Ltd,/company/508996/,https://www.screener.in/company/508996/
3655,Supertex Industries Ltd,/company/526133/,https://www.screener.in/company/526133/
3656,Ascensive Educare Ltd,/company/543443/,https://www.screener.in/company/543443/
3657,Samyak International Ltd,/company/530025/consolidated/,https://www.screener.in/company/530025/consolidated/
3658,Nyssa Corporation Ltd,/company/504378/,https://www.screener.in/company/504378/
3659,Alan Scott Industries Ltd,/company/539115/consolidated/,https://www.screener.in/company/539115/consolidated/
3660,Premier Capital Services Ltd,/company/511016/,https://www.screener.in/company/511016/
3661,Shiva Granito Export Ltd,/company/540072/,https://www.screener.in/company/540072/
3662,Kamanwala Housing Construction Ltd,/company/511131/,https://www.screener.in/company/511131/
3663,Reliable Ventures India Ltd,/company/532124/,https://www.screener.in/company/532124/
3664,Misquita Engineering Ltd,/company/542801/,https://www.screener.in/company/542801/
3665,Orient Tradelink Ltd,/company/531512/,https://www.screener.in/company/531512/
3666,Pyxis Finvest Ltd,/company/534109/,https://www.screener.in/company/534109/
3667,Taaza International Ltd,/company/537392/consolidated/,https://www.screener.in/company/537392/consolidated/
3668,Unifinz Capital India Ltd,/company/541358/,https://www.screener.in/company/541358/
3669,Quasar India Ltd,/company/538452/,https://www.screener.in/company/538452/
3670,Yarn Syndicate Ltd,/company/514378/,https://www.screener.in/company/514378/
3671,Shree Bhawani Paper Mills Ltd,/company/502563/,https://www.screener.in/company/502563/
3672,Prism Finance Ltd,/company/531735/,https://www.screener.in/company/531735/
3673,Regent Enterprises Ltd,/company/512624/,https://www.screener.in/company/512624/
3674,Gautam Gems Ltd,/company/540936/,https://www.screener.in/company/540936/
3675,Kachchh Minerals Ltd,/company/531778/,https://www.screener.in/company/531778/
3676,Simplex Mills Company Ltd,/company/533018/,https://www.screener.in/company/533018/
3677,Vedant Asset Ltd,/company/543623/,https://www.screener.in/company/543623/
3678,National Plywood Industries Ltd,/company/516062/,https://www.screener.in/company/516062/
3679,Mahaan Foods Ltd,/company/519612/,https://www.screener.in/company/519612/
3680,Mac Hotels Ltd,/company/541973/,https://www.screener.in/company/541973/
3681,Macro International Ltd,/company/512600/,https://www.screener.in/company/512600/
3682,Mehta Integrated Finance Ltd,/company/511377/,https://www.screener.in/company/511377/
3683,York Exports Ltd,/company/530675/consolidated/,https://www.screener.in/company/530675/consolidated/
3684,Parmax Pharma Ltd,/company/540359/,https://www.screener.in/company/540359/
3685,Consecutive Investments & Trading Co Ltd,/company/539091/,https://www.screener.in/company/539091/
3686,C J Gelatine Products Ltd,/company/507515/,https://www.screener.in/company/507515/
3687,Photon Capital Advisors Ltd,/company/509084/,https://www.screener.in/company/509084/
3688,R R Financial Consultants Ltd,/company/511626/consolidated/,https://www.screener.in/company/511626/consolidated/
3689,Libord Finance Ltd,/company/511593/consolidated/,https://www.screener.in/company/511593/consolidated/
3690,Siel Financial Services Ltd,/company/532217/,https://www.screener.in/company/532217/
3691,Jindal Leasefin Ltd,/company/539947/,https://www.screener.in/company/539947/
3692,Yuranus Infrastructure Ltd,/company/536846/,https://www.screener.in/company/536846/
3693,Brandbucket Media & Technology Ltd,/company/543439/,https://www.screener.in/company/543439/
3694,Tradewell Holdings Ltd,/company/531203/,https://www.screener.in/company/531203/
3695,Suncare Traders Ltd,/company/539526/,https://www.screener.in/company/539526/
3696,SPS International Ltd,/company/530177/,https://www.screener.in/company/530177/
3697,Norris Medicines Ltd,/company/524414/,https://www.screener.in/company/524414/
3698,Symbiox Investment & Trading Co Ltd,/company/539278/,https://www.screener.in/company/539278/
3699,Sankhya Infotech Ltd,/company/532972/,https://www.screener.in/company/532972/
3700,Sri Lakshmi Saraswathi Textiles (Arni) Ltd,/company/521161/,https://www.screener.in/company/521161/
3701,Muzali Arts Ltd,/company/539410/,https://www.screener.in/company/539410/
3702,Ajwa Fun World & Resort Ltd,/company/526628/,https://www.screener.in/company/526628/
3703,Regency Fincorp Ltd,/company/540175/,https://www.screener.in/company/540175/
3704,Dr Lalchandani Labs Ltd,/company/541299/,https://www.screener.in/company/541299/
3705,Cubical Financial Services Ltd,/company/511710/,https://www.screener.in/company/511710/
3706,Uniroyal Industries Ltd,/company/521226/consolidated/,https://www.screener.in/company/521226/consolidated/
3707,Midwest Gold Ltd,/company/526570/,https://www.screener.in/company/526570/
3708,Daulat Securities Ltd,/company/530171/,https://www.screener.in/company/530171/
3709,Times Green Energy India Ltd,/company/543310/,https://www.screener.in/company/543310/
3710,Purshottam Investofin Ltd,/company/538647/,https://www.screener.in/company/538647/
3711,Ladam Affordable Housing Ltd,/company/540026/consolidated/,https://www.screener.in/company/540026/consolidated/
3712,Rose Merc. Ltd,/company/512115/,https://www.screener.in/company/512115/
3713,Yogi Ltd,/company/511702/,https://www.screener.in/company/511702/
3714,Sellwin Traders Ltd,/company/538875/,https://www.screener.in/company/538875/
3715,Pasari Spinning Mills Ltd,/company/521080/,https://www.screener.in/company/521080/
3716,Bindal Exports Ltd,/company/540148/,https://www.screener.in/company/540148/
3717,Photoquip India Ltd,/company/526588/,https://www.screener.in/company/526588/
3718,Howard Hotels Ltd,/company/526761/,https://www.screener.in/company/526761/
3719,Saianand Commercial Ltd,/company/512097/,https://www.screener.in/company/512097/
3720,Tokyo Finance Ltd,/company/531644/,https://www.screener.in/company/531644/
3721,PVV Infra Ltd,/company/536659/,https://www.screener.in/company/536659/
3722,Golechha Global Finance Ltd,/company/531360/,https://www.screener.in/company/531360/
3723,MKP Mobility Ltd,/company/521244/,https://www.screener.in/company/521244/
3724,Seasons Textiles Ltd,/company/514264/,https://www.screener.in/company/514264/
3725,Ajel Ltd,/company/530713/consolidated/,https://www.screener.in/company/530713/consolidated/
3726,Shanti Guru Industries Ltd,/company/534708/,https://www.screener.in/company/534708/
3727,Sawaca Business Machines Ltd,/company/531893/,https://www.screener.in/company/531893/
3728,Esaar (India) Ltd,/company/531502/,https://www.screener.in/company/531502/
3729,NPR Finance Ltd,/company/530127/,https://www.screener.in/company/530127/
3730,Deccan Bearings Ltd,/company/505703/,https://www.screener.in/company/505703/
3731,Kiduja India Ltd,/company/507946/,https://www.screener.in/company/507946/
3732,Shraddha Prime Projects Ltd,/company/531771/,https://www.screener.in/company/531771/
3733,S I Capital & Financial Services Ltd,/company/530907/,https://www.screener.in/company/530907/
3734,Rajasthan Tube Manufacturing Co Ltd,/company/530253/,https://www.screener.in/company/530253/
3735,Aryavan Enterprise Ltd,/company/539455/,https://www.screener.in/company/539455/
3736,Maitri Enterprises Ltd,/company/513430/consolidated/,https://www.screener.in/company/513430/consolidated/
3737,Vamshi Rubber Ltd,/company/530369/,https://www.screener.in/company/530369/
3738,Tarai Foods Ltd,/company/519285/,https://www.screener.in/company/519285/
3739,Euro Leder Fashion Ltd,/company/526468/,https://www.screener.in/company/526468/
3740,Aayush Food And Herbs Ltd,/company/539528/,https://www.screener.in/company/539528/
3741,Pecos Hotels & Pubs Ltd,/company/539273/,https://www.screener.in/company/539273/
3742,Marg Techno-Projects Ltd,/company/540254/,https://www.screener.in/company/540254/
3743,Stellar Capital Services Ltd,/company/536738/,https://www.screener.in/company/536738/
3744,Tejassvi Aaharam Ltd,/company/531628/,https://www.screener.in/company/531628/
3745,Golkonda Aluminium Extrusions Ltd,/company/513309/,https://www.screener.in/company/513309/
3746,Maagh Advertising & Marketing Services Ltd,/company/543624/consolidated/,https://www.screener.in/company/543624/consolidated/
3747,Parle Industries Ltd,/company/532911/,https://www.screener.in/company/532911/
3748,Gujarat Investa Ltd,/company/531341/,https://www.screener.in/company/531341/
3749,Crane Infrastructure Ltd,/company/538770/,https://www.screener.in/company/538770/
3750,Rishabh Digha Steel & Allied Products Ltd,/company/531539/,https://www.screener.in/company/531539/
3751,S P Capital Financing Ltd,/company/530289/,https://www.screener.in/company/530289/
3752,Octal Credit Capital Ltd,/company/538894/consolidated/,https://www.screener.in/company/538894/consolidated/
3753,Konark Synthetic Ltd,/company/514128/consolidated/,https://www.screener.in/company/514128/consolidated/
3754,Shree Hanuman Sugar & Industries Ltd,/company/537709/,https://www.screener.in/company/537709/
3755,Jonjua Overseas Ltd,/company/542446/,https://www.screener.in/company/542446/
3756,Integra Capital Management Ltd,/company/531314/,https://www.screener.in/company/531314/
3757,Market Creators Ltd,/company/526891/,https://www.screener.in/company/526891/
3758,Sujala Trading & Holdings Ltd,/company/539117/,https://www.screener.in/company/539117/
3759,Vinayak Polycon International Ltd,/company/534639/,https://www.screener.in/company/534639/
3760,ACI Infocom Ltd,/company/517356/,https://www.screener.in/company/517356/
3761,VCU Data Management Ltd,/company/536672/,https://www.screener.in/company/536672/
3762,Goyal Associates Ltd,/company/530663/,https://www.screener.in/company/530663/
3763,S R G Securities Finance Ltd,/company/536710/,https://www.screener.in/company/536710/
3764,Jagjanani Textiles Ltd,/company/532825/,https://www.screener.in/company/532825/
3765,Kashyap Tele-Medicines Ltd,/company/531960/,https://www.screener.in/company/531960/
3766,Gallops Enterprise Ltd,/company/531902/,https://www.screener.in/company/531902/
3767,Risa International Ltd,/company/530251/,https://www.screener.in/company/530251/
3768,Kkalpana Plastick Ltd,/company/523652/,https://www.screener.in/company/523652/
3769,Switching Technologies Gunther Ltd,/company/517201/,https://www.screener.in/company/517201/
3770,N D Metal Industries Ltd,/company/512024/,https://www.screener.in/company/512024/
3771,Abate As Industries Ltd,/company/531658/,https://www.screener.in/company/531658/
3772,Abhishek Finlease Ltd,/company/538935/,https://www.screener.in/company/538935/
3773,Ridings Consulting Engineers India Ltd,/company/541151/,https://www.screener.in/company/541151/
3774,Avasara Finance Ltd,/company/511730/,https://www.screener.in/company/511730/
3775,Kapil Raj Finance Ltd,/company/539679/,https://www.screener.in/company/539679/
3776,Polycon International Ltd,/company/531397/,https://www.screener.in/company/531397/
3777,Span Divergent Ltd,/company/524727/consolidated/,https://www.screener.in/company/524727/consolidated/
3778,Svarnim Trade Udyog Ltd,/company/539911/,https://www.screener.in/company/539911/
3779,Ace Software Exports Ltd,/company/531525/consolidated/,https://www.screener.in/company/531525/consolidated/
3780,Kotia Enterprises Ltd,/company/539599/,https://www.screener.in/company/539599/
3781,Sarup Industries Ltd,/company/514412/,https://www.screener.in/company/514412/
3782,Lippi Systems Ltd,/company/526604/,https://www.screener.in/company/526604/
3783,Mount Housing & Infrastructure Ltd,/company/542864/,https://www.screener.in/company/542864/
3784,Nouveau Global Ventures Ltd,/company/531465/,https://www.screener.in/company/531465/
3785,Amalgamated Electricity Company Ltd,/company/501622/,https://www.screener.in/company/501622/
3786,Uniroyal Marine Exports Ltd,/company/526113/,https://www.screener.in/company/526113/
3787,Spice Islands Apparels Ltd,/company/526827/,https://www.screener.in/company/526827/
3788,Ramasigns Industries Ltd,/company/515127/,https://www.screener.in/company/515127/
3789,V R Woodart Ltd,/company/523888/,https://www.screener.in/company/523888/
3790,Billwin Industries Ltd,/company/543209/,https://www.screener.in/company/543209/
3791,Madhusudan Securities Ltd,/company/511000/,https://www.screener.in/company/511000/
3792,Niks Technology Ltd,/company/543282/,https://www.screener.in/company/543282/
3793,Bhagawati Oxygen Ltd,/company/509449/,https://www.screener.in/company/509449/
3794,Sugal & Damani Share Brokers Ltd,/company/511654/,https://www.screener.in/company/511654/
3795,Amraworld Agrico Ltd,/company/531991/,https://www.screener.in/company/531991/
